iter	Logloss
300	0.0007268154762
301	0.0007268061345
302	0.000726792151
303	0.000726792151
304	0.0007267751609
305	0.0007267651863
306	0.0007267651863
307	0.0007267482407
308	0.0007267384342
309	0.0007267325225
310	0.0007267160525
311	0.000726691029
312	0.00072661147
313	0.0007265927991
314	0.0007265653188
315	0.0007265653188
316	0.0007265531235
317	0.0007265432751
318	0.000726538424
319	0.0007265220702
320	0.0007265166297
321	0.000726494992
322	0.0007264698164
323	0.0007264205618
324	0.0007264051276
325	0.0007264026783
326	0.0007263943077
327	0.0007263943077
328	0.0007263761294
329	0.0007263370838
330	0.0007263239184
331	0.0007263127303
332	0.0007263025213
333	0.0007262932654
334	0.0007262739292
335	0.0007262547656
336	0.0007262187456
337	0.0007262169312
338	0.0007261947116
339	0.0007261613472
340	0.0007261226744
341	0.000726119982
342	0.000726119982
343	0.0007260973511
344	0.0007260617355
345	0.0007260425008
346	0.0007260234282
347	0.0007259840525
348	0.0007259545221
349	0.000725950123
350	0.0007259345148
351	0.0007259151631
352	0.0007258673331
353	0.0007258673331
354	0.0007258319384
355	0.000725813484
356	0.000725813484
357	0.00072578381
358	0.0007257730198
359	0.0007256968118
360	0.0007256126481
361	0.0007256000834
362	0.000725594714
363	0.000725594714
364	0.0007255837428
365	0.0007255083239
366	0.0007255032837
367	0.0007254449511
368	0.0007254248398
369	0.0007253644071
370	0.0007252160889
371	0.000725181615
372	0.0007251449005
373	0.0007251275907
374	0.0007250612249
375	0.0007250205923
376	0.0007249000427
377	0.0007248886714
378	0.0007246868885
379	0.0007245921949
380	0.0007245876363
381	0.0007245826809
382	0.0007245777353
383	0.0007245610838
384	0.0007245569361
385	0.0007245569361
386	0.000724533612
387	0.0007245153855
388	0.0007245153855
389	0.0007245153855
390	0.0007244991601
391	0.0007244870804
392	0.0007244744814
393	0.0007244491577
394	0.0007244450282
395	0.0007244266509
396	0.0007244082703
397	0.0007244006501
398	0.0007243922727
399	0.0007243799272
400	0.0007243799272
401	0.0007243586137
402	0.0007243533053
403	0.0007243351764
404	0.0007243079484
405	0.0007242948392
406	0.0007242866724
407	0.0007242768098
408	0.0007242658672
409	0.0007242449129
410	0.0007242107231
411	0.0007242107231
412	0.0007241551821
413	0.0007241362699
414	0.0007241001223
415	0.0007240744265
416	0.0007240077623
417	0.0007239454268
418	0.0007239348211
419	0.0007238629103
420	0.0007238300143
421	0.0007238124845
422	0.0007237754444
423	0.0007237754444
424	0.0007237586143
425	0.0007237407718
426	0.0007237227666
427	0.0007236928759
428	0.0007236750798
429	0.0007236573117
430	0.000723623083
431	0.0007236104895
432	0.000723597245
433	0.0007235680655
434	0.0007235028994
435	0.0007234742507
436	0.0007234565554
437	0.0007234535454
438	0.0007234178111
439	0.0007233633211
440	0.0007233593506
441	0.000723338316
442	0.0007233318649
443	0.0007232538557
444	0.0007232538557
445	0.0007232193249
446	0.0007232096963
447	0.000723192152
448	0.0007229929649
449	0.0007229641299
450	0.0007228766305
451	0.000722838894
452	0.00072280463
453	0.0007228019086
454	0.0007227860888
455	0.0007227708561
456	0.0007227551151
457	0.0007227201054
458	0.0007227201054
459	0.0007227121173
460	0.0007226946586
461	0.000722689552
462	0.0007226809294
463	0.0007226047554
464	0.0007225557743
465	0.0007225414609
466	0.0007225248379
467	0.0007225248379
468	0.000722283154
469	0.000722144584
470	0.000722144584
471	0.0007221399941
472	0.0007221373569
473	0.0007221187034
474	0.0007221187034
475	0.0007221106883
476	0.000722053087
477	0.000722053087
478	0.0007220439467
479	0.0007220191964
480	0.0007220030953
481	0.0007219695916
482	0.0007219352989
483	0.0007219249076
484	0.0007219149032
485	0.0007217784145
486	0.0007217741111
487	0.0007215952076
488	0.0007215784795
489	0.0007215707702
490	0.0007215619327
491	0.0007215583438
492	0.0007215336813
493	0.0007215178158
494	0.000721451078
495	0.0007214322127
496	0.0007214266879
497	0.0007213830902
498	0.0007213491259
499	0.0007213436102
500	0.0007213361012
501	0.0007213208086
502	0.0007213153028
503	0.0007212711749
504	0.0007212711749
505	0.0007212495467
506	0.0007212456469
507	0.0007212187908
508	0.0007212187908
509	0.0007212111823
510	0.000721190786
511	0.0007204084743
512	0.0007203654955
513	0.0007203596414
514	0.0007203325453
515	0.0007203108658
516	0.0007202990577
517	0.0007202963909
518	0.0007202877856
519	0.0007202632043
520	0.0007202526803
521	0.0007202100405
522	0.0007201933434
523	0.000720153085
524	0.0007201448548
525	0.0007201405621
526	0.0007201162063
527	0.0007200871657
528	0.0007200765578
529	0.0007200490749
530	0.0007200409931
531	0.0007199984003
532	0.0007199941143
533	0.0007199855358
534	0.0007199769716
535	0.000719957879
536	0.0007199168315
537	0.0007199115566
538	0.0007198663817
539	0.0007198512449
540	0.0007198512449
541	0.0007198466929
542	0.0007198318348
543	0.0007198075733
544	0.0007198039199
545	0.0007198013077
546	0.0007197682425
547	0.0007197682425
548	0.0007197511232
549	0.0007197341703
550	0.0007197176797
551	0.0007197086877
552	0.000719694435
553	0.0007196915608
554	0.0007196536491
555	0.0007195882494
556	0.0007195882494
557	0.0007195804283
558	0.0007195804283
559	0.0007195664075
560	0.0007195108923
561	0.0007194808034
562	0.0007194730433
563	0.0007194730433
564	0.0007194418525
565	0.0007193752897
566	0.0007193720708
567	0.0007193720708
568	0.0007193460995
569	0.0007193410811
570	0.0007193384921
571	0.0007193095465
572	0.0007192987809
573	0.0007192797781
574	0.0007192797781
575	0.0007192723961
576	0.0007192723961
577	0.0007192635511
578	0.0007192635511
579	0.0007192635511
580	0.0007191998074
581	0.0007191788252
582	0.0007191167168
583	0.0007190371538
584	0.0007189689344
585	0.0007189371303
586	0.0007189045777
587	0.0007189021727
588	0.0007188736218
589	0.000718781214
590	0.0007187781065
591	0.0007187781065
592	0.0007187781065
593	0.0007186992349
594	0.0007186911352
595	0.0007186781657
596	0.000718668905
597	0.0007186499075
598	0.0007186266532
599	0.0007185758345
600	0.0007185657266
601	0.0007185031184
602	0.0007184377083
603	0.0007184297251
604	0.0007184260192
605	0.0007184180491
606	0.0007183607734
607	0.0007183512185
608	0.0007182944442
609	0.0007182918322
610	0.0007182790952
611	0.0007182632494
612	0.000718200223
613	0.0007181588155
614	0.0007181419921
615	0.0007181224056
616	0.0007181148214
617	0.0007180791479
618	0.0007180791479
619	0.0007180614245
620	0.0007180614245
621	0.0007180374315
622	0.0007180168826
623	0.0007180168826
624	0.000717899939
625	0.0007178921709
626	0.0007178007182
627	0.0007177679651
628	0.0007177437788
629	0.0007177166094
630	0.0007176825248
631	0.000717516803
632	0.0007174791781
633	0.0007174692461
634	0.0007174367797
635	0.0007173427156
636	0.0007173427156
637	0.0007173300555
638	0.0007173230643
639	0.0007172821019
640	0.0007172743607
641	0.0007172109729
642	0.000717177766
643	0.0007171593083
644	0.0007171515644
645	0.0007171427126
646	0.0007170870584
647	0.0007170870584
648	0.0007170870584
649	0.0007169806148
650	0.0007169714209
651	0.0007169321098
652	0.0007169013109
653	0.0007169013109
654	0.0007168464823
655	0.0007168401216
656	0.0007168087662
657	0.0007167914261
658	0.0007167817837
659	0.0007167073291
660	0.0007167073291
661	0.0007167073291
662	0.0007167029305
663	0.0007165329003
664	0.0007164926717
665	0.0007164798324
666	0.0007162701048
667	0.0007162625343
668	0.0007162306212
669	0.0007161555735
670	0.0007161017388
671	0.0007160717856
672	0.0007160717856
673	0.0007159976059
674	0.0007159677173
675	0.0007159677173
676	0.0007159246563
677	0.0007159178778
678	0.0007157851301
679	0.0007157762739
680	0.000715761691
681	0.0007157567273
682	0.0007157419738
683	0.0007157286442
684	0.0007157141316
685	0.0007156790932
686	0.0007156293077
687	0.0007156254238
688	0.0007155851514
689	0.0007155851514
690	0.0007155696401
691	0.0007155549475
692	0.0007155457862
693	0.000715532272
694	0.0007155255148
695	0.0007155191846
696	0.0007155036781
697	0.0007154822278
698	0.0007154822278
699	0.0007154822278
700	0.0007154608116
701	0.0007154563954
702	0.0007154486455
703	0.0007153078047
704	0.0007153078047
705	0.0007152792893
706	0.0007152530753
707	0.0007152384558
708	0.0007151762195
709	0.0007151689052
710	0.0007151366055
711	0.0007150985427
712	0.0007150913802
713	0.000714968085
714	0.0007149467563
715	0.0007149041836
716	0.0007148970305
717	0.0007148866883
718	0.000714877077
719	0.0007148649605
720	0.000714834536
721	0.0007148033
722	0.0007147956637
723	0.0007147704262
724	0.0007147436411
725	0.0007147188794
726	0.0007146764223
727	0.0007146764223
728	0.0007146238951
729	0.0007146136883
730	0.0007145724249
731	0.00071456442
732	0.0007145450336
733	0.0007145414294
734	0.0007145376715
735	0.0007145354768
736	0.000714506171
737	0.000714450862
738	0.0007143754815
739	0.0007143629838
740	0.0007143510818
741	0.0007143443008
742	0.000714260124
743	0.0007142022686
744	0.0007141716337
745	0.0007141716337
746	0.0007141716337
747	0.0007141716337
748	0.0007141351469
749	0.0007141351469
750	0.0007141142076
751	0.0007140396326
752	0.000714025341
753	0.0007139642423
754	0.0007139567886
755	0.0007139418671
756	0.0007138578134
757	0.0007138248222
758	0.0007137506949
759	0.0007137506949
760	0.0007137419002
761	0.0007137272433
762	0.0007137024428
763	0.0007136729184
764	0.0007136087114
765	0.0007135901732
766	0.0007135676052
767	0.00071353633
768	0.0007134949386
769	0.0007134435382
770	0.0007133703536
771	0.0007132884275
772	0.0007132471494
773	0.0007131863849
774	0.0007131376339
775	0.0007130558131
776	0.0007130162402
777	0.0007129894431
778	0.0007129894431
779	0.0007129488014
780	0.0007129488014
781	0.0007129082855
782	0.0007128881673
783	0.0007128729599
784	0.0007128435608
785	0.0007128334705
786	0.000712823388
787	0.0007128043663
788	0.0007127967631
789	0.0007127230693
790	0.000712642737
791	0.0007124834085
792	0.0007124223121
793	0.0007123875095
794	0.000712368225
795	0.000712368225
796	0.000712368225
797	0.0007123298892
798	0.0007123220076
799	0.0007123068569
800	0.0007122732078
801	0.0007122431709
802	0.0007122431709
803	0.000712177244
804	0.0007121673526
805	0.0007120883533
806	0.0007120883533
807	0.0007120785017
808	0.0007120594155
809	0.0007120289889
810	0.000711950909
811	0.0007119292725
812	0.0007119140658
813	0.0007118504552
814	0.0007118217005
815	0.0007117970636
816	0.0007117734573
817	0.0007116454932
818	0.0007116150792
819	0.0007115999238
820	0.0007115696861
821	0.000711509498
822	0.000711509498
823	0.0007114840282
824	0.0007114840282
825	0.0007114535349
826	0.0007114144935
827	0.0007113690421
828	0.0007113690421
829	0.0007113391135
830	0.0007113391135
831	0.0007113053981
832	0.0007112748335
833	0.0007112451278
834	0.0007112451278
835	0.0007111937097
836	0.0007111569471
837	0.0007110976514
838	0.0007109644482
839	0.0007109644482
840	0.0007109257132
841	0.0007109183144
842	0.0007108376198
843	0.000710807996
844	0.0007106231858
845	0.0007105869882
846	0.0007105676809
847	0.0007105357796
848	0.0007104776723
849	0.0007104776723
850	0.0007104776723
851	0.0007104475156
852	0.0007104402912
853	0.0007104402912
854	0.0007103253595
855	0.0007102895355
856	0.0007102824343
857	0.0007102694972
858	0.0007101276998
859	0.0007100596489
860	0.0007100506065
861	0.0007100471207
862	0.000710008288
863	0.000709999264
864	0.000709999264
865	0.0007099742432
866	0.0007098631664
867	0.0007098141966
868	0.0007097866451
869	0.0007097095304
870	0.000709700524
871	0.0007096970811
872	0.0007096198799
873	0.0007095923096
874	0.0007094735782
875	0.0007094364462
876	0.0007093757242
877	0.0007093480465
878	0.0007092523855
879	0.0007092256258
880	0.0007091677573
881	0.0007091123797
882	0.0007090848675
883	0.000709081438
884	0.0007090003438
885	0.0007089649561
886	0.0007089276333
887	0.0007088926117
888	0.0007088551599
889	0.0007088178203
890	0.000708770929
891	0.0007087640163
892	0.0007087268479
893	0.0007087106198
894	0.0007087018654
895	0.0007086931172
896	0.0007086355073
897	0.0007085271296
898	0.0007084912389
899	0.0007084774202
900	0.0007084176693
901	0.0007083897812
902	0.0007083758876
903	0.0007083741537
904	0.000708228061
905	0.0007082141193
906	0.0007082141193
907	0.0007081996632
908	0.0007081718414
909	0.0007081718414
910	0.0007081087806
911	0.0007079991113
912	0.0007079760888
913	0.0007079417018
914	0.0007078733768
915	0.0007078053781
916	0.0007078053781
917	0.0007077692258
918	0.0007077353997
919	0.0007076361743
920	0.0007075643169
921	0.0007075573117
922	0.0007075458074
923	0.0007075100659
924	0.0007073680531
925	0.0007073609996
926	0.0007073321789
927	0.0007072614393
928	0.0007072331854
929	0.0007071770178
930	0.0007071682101
931	0.0007071146642
932	0.000707109352
933	0.0007070961217
934	0.0007070403435
935	0.0007070041904
936	0.0007069693675
937	0.000706913991
938	0.0007069006201
939	0.0007068731358
940	0.0007068662891
941	0.0007067959035
942	0.0007067843653
943	0.0007067003279
944	0.0007066508205
945	0.0007066358656
946	0.000706628509
947	0.0007065706786
948	0.0007065376436
949	0.0007065342134
950	0.0007065342134
951	0.0007065005041
952	0.000706483001
953	0.00070645007
954	0.0007063714452
955	0.0007063645499
956	0.0007063576629
957	0.0007062881328
958	0.000706260566
959	0.0007061302344
960	0.0007060580284
961	0.0007060305301
962	0.0007060107552
963	0.0007058650401
964	0.000705761142
965	0.0007056500862
966	0.0007056061518
967	0.0007056061518
968	0.000705589362
969	0.000705589362
970	0.0007055724443
971	0.0007055146019
972	0.0007053786891
973	0.0007053317846
974	0.0007053247663
975	0.0007052984863
976	0.0007052683999
977	0.0007050618138
978	0.0007050618138
979	0.0007020525577
980	0.0007020375599
981	0.0007018326905
982	0.0007016290789
983	0.0007016113058
984	0.0007015492912
985	0.0007013317336
986	0.0007012668093
987	0.000701239611
988	0.0007010376424
989	0.0007009878314
990	0.0007009878314
991	0.0007009850112
992	0.000700908864
993	0.0007008962295
994	0.0007008211496
995	0.0007008024152
996	0.0007007720826
997	0.0007007134329
998	0.0007006389281
999	0.0006338666534
